# Armament naming + FirepowerMultiplier audit

Armament slot naming findings: **1578**
Elite weapon naming findings: **569**
Unconditional FirepowerMultiplier rule findings: **264**
Conditional FirepowerMultiplier traits to classify: **83**
Candidate weapon lineages to review: **26**

## Armament slot naming convention (underscore grammar)
| Actor | Slot | Weapon | File | Line | Issues |
|---|---|---|---|---|---|
| A10 | Armament@GUNS | Vulcan | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianDawn/GDI/yaml/aircraft.yaml | 122 | non-canonical base slot 'GUNS'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_fanatic | Armament@GARRISONEDELITE | asianalliance_fanatic_shotgun_elite | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 321 | non-canonical base slot 'GARRISONEDELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_heavyrailguntank | Armament@ELITE | AsianRailTank3 | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 886 | non-canonical base slot 'ELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_howitzer | Armament@ELITE | AsianHowitzerCannonE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 641 | non-canonical base slot 'ELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_hyperionprojector | Armament@Normal | AAHyperionMagnet | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/buildings.yaml | 899 | non-canonical base slot 'Normal'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_japanesesamurai | Armament@Sword1 | AsianSamuraiSword1 | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 360 | non-canonical base slot 'Sword1'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_japanesesamurai | Armament@Sword2 | AsianSamuraiSword2 | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 363 | non-canonical base slot 'Sword2'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_japanesesamurai | Armament@Sword3 | AsianSamuraiSword3 | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 366 | non-canonical base slot 'Sword3'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_lynxtank | Armament@elite | AsianLynxTankCannon_elite | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 211 | non-canonical base slot 'elite'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_lynxtank | Armament@MG | AsianLynxMG | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 220 | non-canonical base slot 'MG'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_lynxtank | Armament@MGelite | AsianLynxMG_elite | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 225 | non-canonical base slot 'MGelite'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pelican | Armament@PRIMARYELITE | AsianPelicanMissileE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/aircraft.yaml | 128 | non-canonical base slot 'PRIMARYELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pelican | Armament@MG | AsianPelicanMG | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/aircraft.yaml | 135 | non-canonical base slot 'MG'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pelican | Armament@MGelite | AsianPelicanMG_elite | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/aircraft.yaml | 142 | non-canonical base slot 'MGelite'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_phoenix | Armament@PRIMARYELITE | AsianPhoenixRocket_elite | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/aircraft.yaml | 43 | non-canonical base slot 'PRIMARYELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_plasmatrooper | Armament@ELITE | AsianSinglePlasmaE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 186 | non-canonical base slot 'ELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_plasmatrooper | Armament@GARRISONEDELITE | AsianSinglePlasmaE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 195 | non-canonical base slot 'GARRISONEDELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pulsar | Armament@Upgrade | AsianPhotonCannonEMP | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/buildings.yaml | 672 | non-canonical base slot 'Upgrade'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pulverizer | Armament@1 | AsianPulverizerGatling | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 403 | non-canonical base slot '1'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pulverizer | Armament@2 | AsianPulverizerGatling | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 408 | non-canonical base slot '2'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pulverizermecha | Armament@1 | AsianPulverizerMechaGatling | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 769 | non-canonical base slot '1'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_pulverizermecha | Armament@2 | AsianPulverizerMechaGatling | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 774 | non-canonical base slot '2'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_quasar | Armament@UpgradeAG | AsianQuasarAGEMP | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 79 | non-canonical base slot 'UpgradeAG'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_quasar | Armament@UpgradeAA | AsianQuasarAAEMP | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 91 | non-canonical base slot 'UpgradeAA'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_railguntank | Armament@ELITE | AsianRailTank2 | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 841 | non-canonical base slot 'ELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_shinobi | Armament@ELITE | AsianNinjaStarE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 461 | non-canonical base slot 'ELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_shinobi | Armament@GARRISONEDELITE | AsianNinjaStarE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 470 | non-canonical base slot 'GARRISONEDELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_veteranarcher | Armament@ELITE | AsianMaidenBowE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 408 | non-canonical base slot 'ELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_veteranarcher | Armament@GARRISONEDELITE | AsianMaidenBowE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/infantry.yaml | 417 | non-canonical base slot 'GARRISONEDELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| asianalliance_viper | Armament@ELITE | AsianChemicalE | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/AsianAlliance/yaml/vehicles.yaml | 523 | non-canonical base slot 'ELITE'; expected PRIMARY/SECONDARY/GARRISONED |
| assault.nax | Armament@elite | Nax120mmAssault_elite | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/Naxis/yaml/vehicles.yaml | 1308 | non-canonical base slot 'elite'; expected PRIMARY/SECONDARY/GARRISONED |
| assault.nax | Armament@Flam | SyndicateFireballLauncher | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/RedAlert2Mod/Naxis/yaml/vehicles.yaml | 1317 | non-canonical base slot 'Flam'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_artilleryspider | Armament@Upgraded | CabalArtilleryWalkerShellUpgraded | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/vehicles.yaml | 431 | non-canonical base slot 'Upgraded'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_artilleryspider_backup | Armament@Upgraded | CabalArtilleryWalkerShellUpgraded | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/vehicles.yaml | 431 | non-canonical base slot 'Upgraded'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_avatar | Armament@RIGHT | CabalAvatarLaser | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/vehicles.yaml | 882 | non-canonical base slot 'RIGHT'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_avatar_backup | Armament@RIGHT | CabalAvatarLaser | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/vehicles.yaml | 882 | non-canonical base slot 'RIGHT'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_core | Armament@HunterSeeker | TSHSeekerLaunch | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/templates.yaml | 38 | non-canonical base slot 'HunterSeeker'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_coredefender | Armament@RIGHT | CabalCoreDefenderLaser | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/vehicles.yaml | 990 | non-canonical base slot 'RIGHT'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_cyborgcommando | Armament@Upgraded | CabalCommandoPlasmaNeutron | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/infantry.yaml | 813 | non-canonical base slot 'Upgraded'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_cyborgcommando | Armament@GARRISONEDUpgraded | CabalCommandoPlasmaNeutron | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/infantry.yaml | 821 | non-canonical base slot 'GARRISONEDUpgraded'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_cyborgcommandov2 | Armament@Upgraded | CabalCommandoPlasmaMk2Neutron | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/infantry.yaml | 900 | non-canonical base slot 'Upgraded'; expected PRIMARY/SECONDARY/GARRISONED |
| cabal_cyborgcommandov2 | Armament@GARRISONEDUpgraded | CabalCommandoPlasmaMk2Neutron | C:/Users/AedisToru/Documents/GitHub/Cameo-mod/ContentPacks/TiberianSun/CABAL/yaml/infantry.yaml | 908 | non-canonical base slot 'GARRISONEDUpgraded'; expected PRIMARY/SECONDARY/GARRISONED |
